LMBR1	NM_001350957
LMBR1L	NM_001300750
LMBRD1	NM_018368
LMCD1	NM_001278233
LMF1	NM_001352017
LMNA	NM_001257374
LMNB1	NM_001198557
LMO4	NM_006769
LMOD1	NM_012134
LMTK2	NM_014916
LNPEP	NM_005575
LONP2	NM_001300948
LONRF1	NM_001329976
LONRF2	NM_198461
LONRF3	NM_001031855
LOX	NM_001178102
LOXL1	NM_005576
LPAR1	NM_001351402
LPAR3	NM_012152
LPCAT1	NM_024830
LPCAT2	NM_017839
LPGAT1	NM_001320808
LPIN1	NM_001261427
LPL	NM_000237
LPXN	NM_001143995
LRCH3	NM_032773
LRFN1	NM_020862
LRIF1	NM_001006945
LRIG3	NM_001136051
LRP11	NM_032832
LRP12	NM_001135703
LRP4	NM_002334
LRP6	NM_002336
LRPAP1	NM_002337
LRPPRC	NM_133259
LRRC1	NM_018214
LRRC20	NM_001278211
LRRC27	NM_001143757
LRRC3	NM_030891
LRRC34	NM_001172779
LRRC47	NM_020710
LRRC58	NM_001099678
LRRC8B	NM_001134476
LRRC8C	NM_032270
LRRC8D	NM_001134479
LRRCC1	NM_033402
LRRK2	NM_198578
LRRN3	NM_001099658
LSG1	NM_018385
LSM10	NM_032881
LSM11	NM_173491
LSM14A	NM_001114093
LSM4	NM_001252129
LSM6	NM_007080
LTA4H	NM_000895
LTBP1	NM_000627
LUC7L	NM_001320226
LUC7L2	NM_001244585
LUC7L3	NM_006107
LUZP6	NM_001128619
LY6E	NM_001127213
LYN	NM_001111097
LYPD6	NM_001195685
LYPD6B	NM_001317002
LYPLA1	NM_001279356
LYPLAL1	NM_001300769
LYRM7	NM_001293735
LYSMD4	NM_001284417
LYST	NM_000081
LZTFL1	NM_001276378
MACO1	NM_001282564
MACROD1	NM_014067
MAD2L1	NM_002358
MAEA	NM_001017405
MAF	NM_001031804
MAFB	NM_005461
MAGI3	NM_001142782
MAGOH	NM_002370
MAGOHB	NM_001300739
MALT1	NM_006785
MAML3	NM_018717
MAN1A1	NM_005907
MAN1A2	NM_006699
MAN2A1	NM_002372
MAN2B2	NM_001292038
MANBA	NM_005908
MANBAL	NM_001003897
MANEA	NM_024641
MANSC1	NM_018050
MAP1B	NM_001324255
MAP1S	NM_001308363
MAP2	NM_001039538
MAP2K2	NM_030662
MAP2K3	NM_001316332
MAP2K4	NM_001281435
MAP2K5	NM_001206804
MAP2K6	NM_001330450
MAP3K1	NM_005921
MAP3K4	NM_001291958
MAP3K5	NM_005923
MAP3K7	NM_003188
MAP3K8	NM_001244134
MAP4K3	NM_001270425
MAP6D1	NM_024871
MAP7	NM_001198608
MAP7D1	NM_001286365
MAP9	NM_001039580
MAPK1	NM_002745
MAPK13	NM_002754
MAPK14	NM_001315
MAPK1IP1L	NM_144578
MAPK4	NM_001292039
MAPK6	NM_002748
MAPK8IP2	NM_012324
MAPK9	NM_001135044
MAPKAP1	NM_001006617
MAPRE1	NM_012325
MARK1	NM_001286124
MARK3	NM_001128918
MARS2	NM_138395
MARVELD3	NM_001017967
MASP2	NM_006610
MAST2	NM_001319245
MAST4	NM_001164664
MAT2A	NM_005911
MAT2B	NM_013283
MATN1	NM_002379
MAVS	NM_001206491
MBD2	NM_003927
MBD3	NM_001281453
MBIP	NM_001144891
MBOAT1	NM_001080480
MBOAT2	NM_001321265
MBTPS1	NM_003791
MCAT	NM_014507
MCCC1	NM_001293273
MCCC2	NM_022132
MCL1	NM_001197320
MCM10	NM_018518
MCM2	NM_004526
MCM3	NM_001270472
MCM5	NM_006739
MCM6	NM_005915
MCOLN2	NM_153259
MCOLN3	NM_001253693
MCTP1	NM_001002796
MDC1	NM_014641
MDFIC	NM_001166345
MDGA1	NM_153487
MDM1	NM_001205028
MDM2	NM_001145337
MDM4	NM_001204171
MDN1	NM_014611
ME1	NM_002395
ME2	NM_001168335
MECR	NM_001024732
MED1	NM_004774
MED10	NM_032286
MED15	NM_001003891
MED16	NM_005481
MED17	NM_004268
MED18	NM_001127350
MED21	NM_001271811
MED25	NM_030973
MED26	NM_004831
MED27	NM_001253881
MED28	NM_025205
MED30	NM_001282986
MED4	NM_001270629
MED6	NM_001284209
MED7	NM_001100816
MEF2A	NM_001130926
MEF2D	NM_001271629
MEGF10	NM_001256545
MEGF11	NM_032445
MEGF9	NM_001080497
MEIG1	NM_001080836
MEIS1	NM_002398
MELK	NM_001256685
MEMO1	NM_001137602
MERTK	NM_006343
MESD	NM_015154
MESP2	NM_001039958
MET	NM_000245
METAP1	NM_015143
METRNL	NM_001004431
METTL13	NM_001007239
METTL14	NM_020961
METTL2A	NM_181725
METTL2B	NM_018396
MEX3B	NM_032246
MEX3C	NM_016626
MEX3D	NM_001174118
MFAP3L	NM_001009554
MFGE8	NM_001114614
MFHAS1	NM_004225
MFN1	NM_033540
MFN2	NM_001127660
MFSD1	NM_001167903
MFSD2A	NM_001136493
MFSD9	NM_001322080
MGAT1	NM_001114617
MGME1	NM_001310338
MGMT	NM_002412
MGRN1	NM_001142289
MGST2	NM_001204366
MGST3	NM_004528
MICA	NM_000247
MICAL2	NM_001282663
MICAL3	NM_001122731
MICALL2	NM_182924
MICB	NM_001289160
MID2	NM_012216
MIER2	NM_017550
MIIP	NM_021933
MINPP1	NM_001178117
MIOS	NM_019005
MIPOL1	NM_001195296
MISP3	NM_001291291
MKI67	NM_001145966
MKL2	NM_001308142
MKNK1	NM_001135553
MKNK2	NM_017572
MKRN1	NM_001145125
MKRN3	NM_005664
MLEC	NM_001303627
MLF1	NM_001130156
MLF2	NM_005439
MLKL	NM_001142497
MLLT10	NM_001195626
MLLT3	NM_001286691
MLXIP	NM_014938
MLXIPL	NM_032951
MLYCD	NM_012213
MMAA	NM_172250
MMADHC	NM_015702
MMP17	NM_016155
MNAT1	NM_001177963
MND1	NM_001253861
MNX1	NM_001165255
MOCOS	NM_017947
MOCS2	NM_004531
MON1A	NM_001142501
MON1B	NM_001286639
MON2	NM_001278469
MORC3	NM_001320445
MORF4L1	NM_001265603
MOSMO	NM_001164579
MOSPD3	NM_001040097
MOXD1	NM_015529
MPHOSPH6	NM_005792
MPP3	NM_001330233
MPP5	NM_001256550
MPP6	NM_001303037
MPRIP	NM_015134
MPZL1	NM_001146191
MRAP2	NM_001346544
MREG	NM_018000
MRFAP1	NM_001272053
MRFAP1L1	NM_203462
MRPL1	NM_020236
MRPL11	NM_016050
MRPL13	NM_014078
MRPL14	NM_001318767
MRPL15	NM_014175
MRPL16	NM_017840
MRPL17	NM_022061
MRPL19	NM_014763
MRPL20	NM_001318485
MRPL21	NM_181514
MRPL22	NM_001014990
MRPL23	NM_021134
MRPL24	NM_024540
MRPL27	NM_016504
MRPL28	NM_006428
MRPL3	NM_007208
MRPL30	NM_145212
MRPL34	NM_023937
MRPL37	NM_001330602
MRPL39	NM_017446
MRPL4	NM_015956
MRPL42	NM_014050
MRPL44	NM_022915
MRPL45	NM_001278279
MRPL48	NM_001318498
MRPS10	NM_018141
MRPS12	NM_021107
MRPS14	NM_022100
MRPS15	NM_031280
MRPS16	NM_016065
MRPS17	NM_015969
MRPS21	NM_018997
MRPS23	NM_016070
MRPS24	NM_032014
MRPS26	NM_030811
MRPS28	NM_014018
MRPS30	NM_016640
MRPS31	NM_005830
MRPS33	NM_016071
MRPS35	NM_001190864
MRPS36	NM_033281
MRPS5	NM_001321995
MRPS6	NM_032476
MRPS7	NM_015971
MRPS9	NM_182640
MRS2	NM_001286264
MSH2	NM_000251
MSI1	NM_002442
MSI2	NM_001322250
MSRA	NM_001135670
MSRB2	NM_012228
MSRB3	NM_001031679
MSX1	NM_002448
MSX2	NM_002449
MTAP	NM_002451
MTCH1	NM_001271641
MTCH2	NM_001317231
MTDH	NM_178812
MTERF1	NM_001301134
MTERF2	NM_001033050
MTERF3	NM_001286643
MTF2	NM_001164391
MTFMT	NM_139242
MTFR1	NM_001145838
MTHFD1	NM_005956
MTHFD1L	NM_001242767
MTHFD2L	NM_001004346
MTIF3	NM_001166261
MTMR12	NM_001040446
MTMR6	NM_004685
MTMR9	NM_015458
MTO1	NM_001123226
MTPAP	NM_018109
MTR	NM_000254
MTRF1	NM_004294
MTRF1L	NM_001114184
MTX2	NM_001006635
MTX3	NM_001010891
MUL1	NM_024544
MUM1	NM_032853
MXD1	NM_001202513
MXD4	NM_006454
MXI1	NM_001008541
MYADM	NM_001020818
MYB	NM_001130172
MYBL1	NM_001080416
MYBL2	NM_001278610
MYC	NM_002467
MYCBP2	NM_015057
MYH10	NM_001256012
MYH14	NM_001077186
MYH9	NM_002473
MYL12A	NM_001303047
MYL12B	NM_001144944
MYLIP	NM_013262
MYNN	NM_001185118
MYO10	NM_012334
MYO18A	NM_001346767
MYO1B	NM_001130158
MYO3A	NM_017433
MYO5A	NM_000259
MYO5B	NM_001080467
MYOD1	NM_002478
MYOM2	NM_003970
MYPOP	NM_001012643
MYSM1	NM_001085487
N4BP1	NM_153029
N4BP2	NM_001318359
N4BP2L2	NM_001278432
N4BP3	NM_015111
N6AMT1	NM_013240
NAA15	NM_057175
NAA16	NM_001110798
NAA25	NM_024953
NAA30	NM_001011713
NAA38	NM_001320924
NAA40	NM_001300800
NAALAD2	NM_001300930
NAB1	NM_001321312
NACA	NM_001113201
NACA2	NM_199290
NACC2	NM_144653
NADK	NM_001198993
NAF1	NM_001128931
NAGA	NM_000262
NAGK	NM_017567
NAGPA	NM_016256
NAMPT	NM_005746
NANP	NM_152667
NAP1L1	NM_001307924
NAP1L4	NM_005969
NAPA	NM_003827
NAPG	NM_003826
NARF	NM_001038618
NARS	NM_004539
NAT10	NM_001144030
NBAS	NM_015909
NBEAL1	NM_001114132
NBN	NM_001024688
NBPF1	NM_017940
NBPF3	NM_001256416
NCAPG2	NM_001281932
NCAPH	NM_001281710
NCEH1	NM_001146276
NCK1	NM_001190796
NCKAP1	NM_013436
NCKAP5	NM_207363
NCKAP5L	NM_001037806
NCKIPSD	NM_016453
NCL	NM_005381
NCLN	NM_001321463
NCOA7	NM_001122842
NCR2	NM_001199509
NDEL1	NM_001025579
NDFIP1	NM_030571
NDFIP2	NM_001161407
NDRG1	NM_001135242
NDRG3	NM_022477
NDST4	NM_022569
NDUFA10	NM_001322019
NDUFA12	NM_001258338
NDUFA4	NM_002489
NDUFA5	NM_001282419
NDUFA9	NM_005002
NDUFAB1	NM_005003
NDUFAF1	NM_016013
NDUFAF2	NM_174889
NDUFAF3	NM_199069
NDUFAF4	NM_014165
NDUFB4	NM_001168331
NDUFB8	NM_001284367
NDUFC1	NM_001184986
NDUFS4	NM_001318051
NDUFS5	NM_001184979
NDUFV1	NM_001166102
NDUFV2	NM_021074
NDUFV3	NM_001001503
NEBL	NM_001173484
NECAP1	NM_015509
NECAP2	NM_001145277
NEDD1	NM_001135175
NEFH	NM_021076
NEFL	NM_006158
NEGR1	NM_173808
NEIL2	NM_001135746
NEIL3	NM_018248
NEK1	NM_001199397
NEK10	NM_001031741
NEK2	NM_001204182
NEK3	NM_001146099
NEK4	NM_001193533
NEK7	NM_133494
NEK9	NM_033116
NELL2	NM_001145107
NEMP2	NM_001142645
NET1	NM_001047160
NETO2	NM_001201477
NEU3	NM_006656
NEURL1B	NM_001142651
NEUROD1	NM_002500
NEXN	NM_001172309
NF2	NM_000268
NFATC1	NM_001278669
NFATC2IP	NM_032815
NFE2	NM_001136023
NFE2L1	NM_001330261
NFE2L2	NM_001145412
NFE2L3	NM_004289
NFIA	NM_001134673
NFIB	NM_001190737
NFKB1	NM_001165412
NFKBIA	NM_020529
NFKBID	NM_001321831
NFRKB	NM_001143835
NFU1	NM_001002755
NFXL1	NM_001278623
NFYB	NM_006166
NFYC	NM_001142587
NGDN	NM_001042635
NGFR	NM_002507
NGRN	NM_001033088
NHSL1	NM_001144060
NID1	NM_002508
NID2	NM_007361
NIN	NM_016350
NINL	NM_001318226
NIPA1	NM_001142275
NIPAL1	NM_207330
NIPAL2	NM_001321635
NIPBL	NM_015384
NIPSNAP3A	NM_015469
NIT2	NM_020202
NKD1	NM_033119
NKD2	NM_001271082
NKTR	NM_001349124
NKX1-2	NM_001146340
NKX2-1	NM_001079668
NKX2-4	NM_033176
NKX2-5	NM_001166175
NKX2-8	NM_014360
NKX3-1	NM_001256339
NLRC5	NM_001330552
NLRP11	NM_001297743
NLRP12	NM_001277126
NLRP4	NM_134444
NLRP6	NM_001276700
NLRP9	NM_176820
NMD3	NM_001320227
NME1	NM_000269
NME1-NME2	NM_001018136
NME2	NM_001018137
NME6	NM_001308426
NMI	NM_004688
NMNAT1	NM_001297778
NMU	NM_001292045
NNT	NM_012343
NOB1	NM_014062
NOC3L	NM_022451
NOD1	NM_006092
NOL10	NM_001261392
NOL11	NM_001303272
NOL12	NM_024313
NOM1	NM_001353366
NOMO3	NM_001004067
NOP58	NM_015934
NOS1AP	NM_001126060
NOTCH1	NM_017617
NOTCH2	NM_001200001
NOTCH2NL	NM_203458
NPEPPS	NM_001330257
NPHP1	NM_000272
NPHP4	NM_001291593
NPLOC4	NM_017921
NPM1	NM_001037738
NPTX1	NM_002522
NPTX2	NM_002523
NPTXR	NM_014293
NQO1	NM_000903
NQO2	NM_000904
NR1D2	NM_001145425
NR3C2	NM_000901
NR4A1	NM_001202233
NR4A2	NM_006186
NR4A3	NM_006981
NR6A1	NM_001278546
NRARP	NM_001004354
NRBF2	NM_001282405
NRCAM	NM_001037132
NRF1	NM_001040110
NRG2	NM_001184935
NRIP1	NM_003489
NRP1	NM_001024628
NRP2	NM_003872
NRTN	NM_004558
NSF	NM_006178
NSMAF	NM_001144772
NSMCE1	NM_145080
NSMCE4A	NM_001167865
NSUN4	NM_001256127
NSUN5	NM_001168347
NSUN6	NM_001351115
NT5C1B-RDH14	NM_001199103
NT5C2	NM_001134373
NT5DC3	NM_001031701
NTF3	NM_001102654
NTN1	NM_004822
NUAK1	NM_014840
NUAK2	NM_030952
NUB1	NM_001243351
NUBPL	NM_001201573
NUCB1	NM_006184
NUCB2	NM_005013
NUCKS1	NM_022731
NUDC	NM_006600
NUDCD3	NM_015332
NUDT12	NM_001300741
NUDT13	NM_001283014
NUDT14	NM_001318380
NUDT15	NM_018283
NUDT16	NM_001171905
NUDT18	NM_024815
NUDT19	NM_001105570
NUDT3	NM_006703
NUDT4	NM_001301022
NUDT7	NM_001105663
NUDT9	NM_001248011
NUF2	NM_031423
NUP107	NM_001330192
NUP133	NM_018230
NUP153	NM_001278209
NUP155	NM_001278312
NUP160	NM_001318399
NUP205	NM_001329434
NUP210	NM_024923
NUP214	NM_001318324
NUP35	NM_001287584
NUP43	NM_198887
NUP50	NM_007172
NUP93	NM_001242795
NUPL2	NM_007342
NUS1	NM_138459
NVL	NM_001243146
NXF3	NM_022052
NXN	NM_001205319
NXT1	NM_013248
NYNRIN	NM_025081
OASL	NM_001261825
OCA2	NM_000275
OCEL1	NM_024578
OCIAD1	NM_001079839
OCIAD2	NM_001014446
ODC1	NM_001287188
ODF2	NM_001242352
ODF2L	NM_001007022
ODF3	NM_001286136
OGDH	NM_001003941
OGFOD1	NM_001324357
OGFOD2	NM_001304833
OGFRL1	NM_001324266
OLA1	NM_001011708
OLFML2A	NM_001282715
OLFML2B	NM_001297713
OLIG1	NM_138983
OLIG2	NM_005806
OLIG3	NM_175747
OMA1	NM_145243
ONECUT2	NM_004852
OOSP2	NM_173801
OPA1	NM_001354663
OPHN1	NM_002547
OR2AK2	NM_001004491
OR2L13	NM_001304535
OR4F3	NM_001005224
OR5AK2	NM_001005323
ORAI1	NM_032790
ORAOV1	NM_153451
ORMDL3	NM_001320801
OS9	NM_001017956
OSBP	NM_002556
OSBP2	NM_001282738
OSBPL11	NM_022776
OSBPL3	NM_015550
OSBPL6	NM_001201480
OSBPL8	NM_001003712
OSCP1	NM_001330493
OSGIN1	NM_182981
OSGIN2	NM_001126111
OSMR	NM_001168355
OSR1	NM_145260
OSR2	NM_001142462
OSTC	NM_001267817
OSTM1	NM_014028
OTOP1	NM_177998
OTUD3	NM_015207
OTUD6B	NM_001286745
OTUD7B	NM_020205
OTX1	NM_001199770
OVCA2	NM_080822
OXCT1	NM_000436
OXR1	NM_001198532
OXSR1	NM_005109
P2RX4	NM_001256796
P2RY1	NM_002563
P4HA1	NM_000917
P4HA2	NM_001017973
P4HB	NM_000918
PABPC1	NM_002568
PACS2	NM_001100913
PADI1	NM_013358
PAFAH1B1	NM_000430
PAFAH1B2	NM_001184746
PAFAH2	NM_000437
PAG1	NM_018440
PAIP1	NM_006451
PAIP2B	NM_020459
PAK1	NM_001128620
PAK2	NM_002577
PAK3	NM_001128166
PAK4	NM_001014831
PAMR1	NM_001001991
PAN3	NM_175854
PANK1	NM_138316
PANK2	NM_001324191
PANK3	NM_024594
PANK4	NM_018216
PANX1	NM_015368
PAPOLA	NM_001252006
PAPOLB	NM_020144
PAPOLG	NM_022894
PAPPA2	NM_020318
PAPSS1	NM_005443
PAPSS2	NM_001015880
PAQR3	NM_001040202
PAQR5	NM_001104554
PAQR8	NM_133367
PAQR9	NM_198504
PARD3	NM_001184785
PARD6B	NM_032521
PARG	NM_001303486
PARK7	NM_001123377
PARL	NM_001037639
PARM1	NM_015393
PARN	NM_001134477
PARP1	NM_001618
PARP11	NM_001286521
PARP16	NM_001316943
PARP4	NM_006437
PARP9	NM_001146102
PARS2	NM_152268
PARVA	NM_018222
PATE1	NM_138294
PATL1	NM_152716
PATL2	NM_001145112
PAWR	NM_001354732
PAXBP1	NM_013329
PBK	NM_001278945
PBX1	NM_001204961
PCBD1	NM_000281
PCBD2	NM_032151
PCCB	NM_000532
PCDH7	NM_001173523
PCDH9	NM_001318372
PCF11	NM_015885
PCGF3	NM_001317836
PCGF5	NM_001256549
PCGF6	NM_001011663
PCID2	NM_001127202
PCK2	NM_001018073
PCLO	NM_014510
PCM1	NM_001315507
PCMT1	NM_001252049
PCMTD1	NM_001286782
PCMTD2	NM_001104925
PCNP	NM_001320395
PCOLCE2	NM_013363
PCSK6	NM_001291309
PCTP	NM_001102402
PCYOX1L	NM_001301054
PCYT1A	NM_001312673
PDCD2	NM_001199461
PDCD2L	NM_001353433
PDCD5	NM_004708
PDCD6	NM_001267556
PDCD6IP	NM_001162429
PDCD7	NM_005707
PDCL	NM_005388
PDCL3	NM_024065
PDE12	NM_001322177
PDE4DIP	NM_001002810
PDE5A	NM_001083
PDE6D	NM_001291018
PDE7B	NM_018945
PDHB	NM_000925
PDIA4	NM_004911
PDIA5	NM_006810
PDIK1L	NM_001243532
PDK1	NM_001278549
PDLIM1	NM_020992
PDLIM3	NM_001114107
PDLIM5	NM_001011513
PDLIM7	NM_005451
PDP1	NM_001161779
PDP2	NM_001329928
PDPK1	NM_001261816
PDPN	NM_001006624
PDRG1	NM_030815
PDS5A	NM_001100399
PDS5B	NM_015032
PDSS2	NM_020381
PDXK	NM_001331030
PDXP	NM_020315
PDZD8	NM_173791
PDZRN3	NM_001303139
PEAK1	NM_024776
PEAK3	NM_198532
PEBP1	NM_002567
PELI1	NM_020651
PELI2	NM_021255
PELO	NM_015946
PELP1	NM_001278241
PEMT	NM_001267551
PEPD	NM_000285
PER1	NM_002616
PER2	NM_022817
PERP	NM_022121
PES1	NM_001243225
PET117	NM_001164811
PEX11G	NM_001270539
PEX12	NM_000286
PEX14	NM_004565
PEX16	NM_004813
PEX19	NM_001193644
PEX26	NM_001127649
PEX7	NM_000288
PFDN4	NM_002623
PFKFB2	NM_001018053
PFKFB3	NM_001145443
PFKFB4	NM_001317134
PFN1	NM_005022
PFN2	NM_002628
PFN4	NM_199346
PGAM5	NM_001170543
PGAP1	NM_001321099
PGBD1	NM_001184743
PGBD2	NM_001017434
PGD	NM_001304451
PGF	NM_001207012
PGGT1B	NM_005023
PGLS	NM_012088
PGM1	NM_001172818
PGM2	NM_018290
PGM2L1	NM_173582
PGRMC2	NM_006320
PHACTR2	NM_001100164
PHACTR3	NM_001199505
PHACTR4	NM_001048183
PHAX	NM_032177
PHB	NM_001281496
PHC3	NM_001308116
PHF12	NM_001033561
PHF14	NM_014660
PHF19	NM_001009936
PHF20	NM_016436
PHF20L1	NM_001277196
PHF21B	NM_001135862
PHF3	NM_001290259
PHGDH	NM_006623
PHIP	NM_017934
PHLDA1	NM_007350
PHLDA3	NM_012396
PHLDB1	NM_001144758
PHLPP1	NM_194449
PHTF1	NM_001323041
PHYH	NM_001037537
PI4K2B	NM_018323
PIAS1	NM_001320687
PIAS2	NM_001324046
PIAS4	NM_015897
PICALM	NM_001008660
PICK1	NM_001039583
PIF1	NM_001286496
PIGK	NM_005482
PIGM	NM_145167
PIGO	NM_001201484
PIGT	NM_001184728
PIGY	NM_001042616
PIK3AP1	NM_152309
PIK3R3	NM_001114172
PIKFYVE	NM_001178000
PIM1	NM_001243186
PIM3	NM_001001852
PIMREG	NM_001195228
PIN1	NM_006221
PINX1	NM_001284356
PIP5K1A	NM_001135636
PIP5K1C	NM_001195733
PITPNB	NM_001284277
PITX1	NM_002653
PITX2	NM_000325
PKD2	NM_000297
PKDCC	NM_138370
PKIA	NM_006823
PKN2	NM_001320707
PKNOX2	NM_022062
PKP2	NM_001005242
PLA2G12A	NM_030821
PLA2G15	NM_012320
PLA2G4C	NM_001159322
PLAT	NM_000930
PLAUR	NM_001005376
PLBD2	NM_001159727
PLCB4	NM_000933
PLCE1	NM_001165979
PLCG1	NM_002660
PLCG2	NM_002661
PLCXD2	NM_001185106
PLD2	NM_001243108
PLD6	NM_178836
PLEKHA1	NM_001001974
PLEKHA5	NM_001143821
PLEKHA7	NM_001329631
PLEKHA8	NM_001197026
PLEKHB2	NM_001100623
PLEKHF1	NM_024310
PLEKHF2	NM_024613
PLEKHG1	NM_001029884
PLEKHH2	NM_172069
PLEKHM1	NM_014798
PLEKHM3	NM_001080475
PLEKHN1	NM_001160184
PLEKHO1	NM_001304722
PLEKHO2	NM_001195059
PLGLB1	NM_001032392
PLIN3	NM_001164189
PLIN5	NM_001013706
PLK2	NM_001252226
PLK4	NM_001190799
PLLP	NM_015993
PLOD1	NM_000302
PLOD2	NM_000935
PLRG1	NM_001201564
PLS1	NM_001145319
PLSCR1	NM_021105
PLSCR2	NM_001199978
PLXNA2	NM_025179
PM20D2	NM_001010853
PMAIP1	NM_021127
PML	NM_002675
PMVK	NM_001323011
PNMA2	NM_007257
PNN	NM_002687
PNP	NM_000270
PNPLA2	NM_020376
PNPLA3	NM_025225
PNPLA8	NM_001256007
PNPO	NM_018129
PNPT1	NM_033109
PNRC1	NM_006813
PNRC2	NM_017761
POC1A	NM_001161580
POC5	NM_001099271
PODXL	NM_001018111
POFUT2	NM_015227
POGK	NM_001314014
POLA1	NM_001330360
POLA2	NM_002689
POLB	NM_002690
POLD3	NM_006591
POLD4	NM_001256870
POLE2	NM_001197330
POLE4	NM_019896
POLI	NM_001351610
POLM	NM_001284330
POLN	NM_181808
POLQ	NM_199420
POLR1B	NM_001137604
POLR1E	NM_001282766
POLR2D	NM_004805
POLR2G	NM_002696
POLR2K	NM_005034
POLR3A	NM_007055
POLR3B	NM_001160708
POLR3D	NM_001722
POMP	NM_015932
POMZP3	NM_012230
PON2	NM_000305
POP4	NM_006627
POPDC3	NM_022361
POT1	NM_001042594
POU2AF1	NM_006235
POU2F1	NM_001198783
POU2F3	NM_001244682
POU3F1	NM_002699
POU3F2	NM_005604
POU3F3	NM_006236
POU4F1	NM_006237
POU4F3	NM_002700
PPA1	NM_021129
PPA2	NM_006903
PPARD	NM_001171818
PPARG	NM_001354666
PPARGC1B	NM_001172698
PPCDC	NM_001301101
PPFIA1	NM_003626
PPFIBP2	NM_001256568
PPIA	NM_001300981
PPIC	NM_000943
PPIF	NM_005729
PPIG	NM_004792
PPIH	NM_006347
PPIL1	NM_016059
PPIL4	NM_139126
PPM1B	NM_001033557
PPM1D	NM_003620
PPM1H	NM_020700
PPM1K	NM_152542
PPME1	NM_001271593
PPP1CB	NM_002709
PPP1CC	NM_001244974
PPP1R12A	NM_001143885
PPP1R12B	NM_001167857
PPP1R12C	NM_001271618
PPP1R14C	NM_030949
PPP1R15A	NM_014330
PPP1R15B	NM_032833
PPP1R16B	NM_001172735
PPP1R2	NM_001291504
PPP1R3B	NM_001201329
PPP1R3E	NM_001276318
PPP1R8	NM_002713
PPP2CA	NM_002715
PPP2CB	NM_001009552
PPP2R1A	NM_014225
PPP2R2A	NM_001177591
PPP2R2C	NM_001206994
PPP2R5A	NM_001199756
PPP2R5C	NM_001161725
PPP2R5E	NM_001282179
PPP3CA	NM_000944
PPP3CC	NM_001243974
PPP3R1	NM_000945
PPP4R1	NM_001042388
PPP4R2	NM_001318025
PPP4R4	NM_001348142
PPP5C	NM_001204284
PPRC1	NM_001288727
PPTC7	NM_139283
PQLC1	NM_001146343
PQLC3	NM_001282710
PRAC1	NM_032391
PRC1	NM_001267580
PRDM1	NM_001198
PRDM15	NM_001040424
PRDM2	NM_001007257
PRDM4	NM_012406
PRDM5	NM_001300823
PRDM6	NM_001136239
PRDX2	NM_005809
PRDX6	NM_004905
PRELID2	NM_138492
PREP	NM_002726
PREX2	NM_024870
PRICKLE1	NM_001144881
PRIM1	NM_000946
PRIM2	NM_000947
PRIMA1	NM_178013
PRKAA1	NM_001355028
PRKAA2	NM_006252
PRKAB1	NM_006253
PRKAB2	NM_005399
PRKACB	NM_001242857
PRKAG2	NM_001040633
PRKAR1A	NM_001276289
PRKAR2A	NM_001321982
PRKAR2B	NM_002736
PRKCA	NM_002737
PRKCB	NM_002738
PRKCD	NM_001316327
PRKCH	NM_006255
PRKCI	NM_002740
PRKCQ	NM_001242413
PRKD2	NM_001079880
PRKRIP1	NM_024653
PRMT2	NM_001242864
PRMT3	NM_001145166
PRNP	NM_000311
PROK2	NM_001126128
PROS1	NM_000313
PROX1	NM_001270616
PRPF18	NM_003675
PRPF19	NM_014502
PRPF3	NM_004698
PRPF38B	NM_018061
PRPF4B	NM_003913
PRPSAP1	NM_002766
PRPSAP2	NM_001243936
PRR13	NM_001005354
PRR14	NM_001320464
PRR15	NM_001329996
PRR4	NM_001098538
PRRC1	NM_001286808
PRRG4	NM_024081
PRRT4	NM_001114726
PRRX1	NM_006902
PRSS23	NM_001293178
PRSS27	NM_001318395
PRTG	NM_173814
PSD3	NM_015310
PSEN1	NM_000021
PSEN2	NM_000447
PSIP1	NM_001128217
PSMA4	NM_001102667
PSMA5	NM_001199772
PSMA6	NM_001282232
PSMB2	NM_001199779
PSMB5	NM_001130725
PSMB6	NM_001270481
PSMC1	NM_002802
PSMC2	NM_001204453
PSMC3	NM_002804
PSMC4	NM_006503
PSMC6	NM_002806
PSMD11	NM_001270482
PSMD12	NM_001316341
PSMD14	NM_005805
PSMD2	NM_001278708
PSMD3	NM_002809
PSMD4	NM_001330692
PSMD6	NM_001271779
PSMD7	NM_002811
PSME1	NM_001281528
PSME2	NM_002818
PSME4	NM_014614
PSMG1	NM_001261824
PSRC1	NM_001005290
PSTPIP2	NM_024430
PTBP2	NM_001300985
PTCH2	NM_001166292
PTDSS2	NM_030783
PTGDS	NM_000954
PTGER2	NM_000956
PTGER4	NM_000958
PTGES	NM_004878
PTGES3	NM_001282601
PTK2	NM_001199649
PTMA	NM_001099285
PTP4A2	NM_001195100
PTPN11	NM_001330437
PTPN13	NM_006264
PTPN18	NM_001142370
PTPN2	NM_001207013
PTPN4	NM_002830
PTPN9	NM_002833
PTPRJ	NM_001098503
PTPRK	NM_001135648
PTPRM	NM_001105244
PTPRS	NM_002850
PTPRU	NM_001195001
PTS	NM_000317
PTTG1	NM_001282382
PTTG1IP	NM_001286822
PURA	NM_005859
PURB	NM_033224
PUS1	NM_001002019
PUS7	NM_001318163
PVR	NM_001135768
PWP1	NM_001317962
PWWP2A	NM_001130864
PXK	NM_001289095
PXMP4	NM_007238
PXN	NM_001080855
