NM_001258624.1 + 1.65273 7.47048
NM_001258639.2 + 0.431397 0.74109
NM_001258656.2 + 2.9 0.00178499
NM_001258657.2 + 0.630315 0.621614
NM_001258701.2 + 1.00015 12.6466
NM_001258713.2 + 1.65832 44.704
NM_001258714.1 + 0.0846774 0.754291
NM_001258715.2 + 1.49365 7.38683
NM_001258741.2 + 1.04097 1.56828
NM_001258745.2 + 0.70009 51.3356
NM_001258771.3 + 0.691298 1.59518
NM_001258783.2 + 0.235849 68.3723
NM_001258811.2 + 0.871437 2.87668
NM_001258829.2 + 1.86861 2.43872
NM_001258844.1 + 0.685496 38.4689
NM_001258849.2 + 0.466667 0.978063
NM_001258863.2 + 0.0471746 0.138366
NM_001258882.2 + 5.02003 8.9985
NM_001258885.2 + 0.00375408 56.024
NM_001258898.3 + 0.836885 22.6204
NM_001258936.2 + 21.4026 2.45597
NM_001258956.2 + 4.97048 9.08989
NM_001258958.1 + 10 10.846
NM_001258962.3 + 0.00207039 0.0302877
NM_001258967.2 + 5.44238 5.37701
NM_001258987.2 + 0.000105266 0.271951
NM_001258999.2 + 1.14624 5.92054
NM_001259001.2 + 1.37748 1.50906
NM_001259015.2 + 0.922694 5.07603
NM_001259016.2 + 0.774194 1.78543
NM_001259017.2 + 7.29811 29.9905
NM_001259039.2 + 2.81132 15.645
NM_001259054.2 + 0.7 59.7097
NM_001259073.1 + 6.72727 1.29553
NM_001259095.2 + 20.8947 0.00476222
NM_001259101.2 + 1 1.61723
NM_001259204.1 + 1.06457 185.683
NM_001259207.2 + 0.477841 7.33873
NM_001259209.2 + 0.114856 5.85322
NM_001259212.2 + 3.0064 3.08184
NM_001259225.2 + 67.9662 152.243
NM_001259226.2 + 1.00917 0.164315
NM_001259261.2 + 3.10183 22.3095
NM_001259304.2 + 0.584381 1.83894
NM_001259329.2 + 8.47368 0.00766316
NM_001259331.1 + 0.164211 3.43512
NM_001259341.2 + 1 3.0583
NM_001259351.2 + 26.7085 23.3313
NM_001259388.2 + 0.0423844 2.91113
NM_001259407.2 + 1.66525 13.5226
NM_001259415.2 + 2 0.0307692
NM_001259417.2 + 29.0236 43.5833
NM_001259432.2 + 0.781645 6.23087
NM_001259441.2 + 0.111111 1.17316
NM_001259448.1 + 0.0818182 0.0128755
NM_001259470.2 + 0.5 1.29132
NM_001259471.2 + 9.30579 18.1839
NM_001259488.2 + 0.199631 26.9905
NM_001259508.2 + 1 0.0260538
NM_001259537.2 + 0.0220824 0.0609992
NM_001259558.2 + 3.80508 17.1
NM_001259578.1 + 0.408967 0.152771
NM_001259608.2 + 8.40031 1791.96
NM_001259665.2 + 0.0526316 3.33169
NM_001259679.2 + 2.39637 6.57005
NM_001259681.1 + 1 1.23708
NM_001259682.1 + 1 1.49924
NM_001259696.2 + 0.0417828 3.53231
NM_001259708.2 + 1.92156 2.20046
NM_001259711.2 + 0.450941 35.5052
NM_001259715.2 + 10.2 1.79007
NM_001259722.1 + 15.7073 2.83693
NM_001259734.1 + 0.326403 6.38627
NM_001259747.2 + 1.23397 13.9842
NM_001259777.2 + 2.32145 12.0024
NM_001259818.2 + 0.509664 9.04067
NM_001259830.1 + 2.75 0.00769579
NM_001259859.1 + 4.33333 0.00160425
NM_001259868.2 + 0.378724 2.50797
NM_001259897.2 + 5.38846 1.49545
NM_001259925.2 + 5.36 0.950783
NM_001259931.1 + 2.02901 3.80827
NM_001259932.1 + 1.02273 2.39326
NM_001259935.1 + 2.53509 0.150461
NM_001259946.2 + 7.31335 321.893
NM_001259948.2 + 2.72384 2.91392
NM_001259952.2 + 0.728652 1.9273
NM_001260007.1 + 0.0127065 0.017501
NM_001260029.2 + 0.968884 4.78066
NM_001260062.2 + 3.93884 15.789
NM_001260081.2 + 1.48137 13.1402
NM_001260108.2 + 1.55441 5.46143
NM_001260112.1 + 3.33981 2.58246
NM_001260157.1 + 47.1111 0.0261172
NM_001260168.1 + 35.6147 11.7444
NM_001260193.1 + 200 3.34003
NM_001260225.1 + 14.833 4.03585
NM_001260269.2 + 1.34056 46.0977
NM_001260274.2 + 1.69902 168.371
NM_001260282.2 + 0.047619 0.0613772
NM_001260309.2 + 1.48906 0.8265
NM_001260348.2 + 0.77842 4.70229
NM_001260360.1 + 0.078543 6.59063
NM_001260371.1 + 0.117117 1.22813
NM_001260378.1 + 0.166667 0.216581
NM_001260427.2 + 0.278754 1.39251
NM_001260428.1 + 1 0.00194932
NM_001260431.2 + 8.04494 2.92779
NM_001260468.2 + 5.44898 2.22222
NM_001260472.2 + 0.95166 30.1754
NM_001272130.1 + 51.3824 7.87435
NM_001272140.1 + 0.271849 3.51334
NM_001272158.1 + 1.24719 6.13968
NM_001272168.1 + 5.672 7.74085
NM_001272192.1 + 0.571429 30.0863
NM_001272218.1 + 14.1703 13.3489
NM_001272229.1 + 0.142857 0.020845
NM_001272246.1 + 3.31742 124.691
NM_001272252.1 + 0.5 0.0154278
NM_001272261.2 + 3.73399 4.17
NM_001272335.1 + 0.306209 0.0220537
NM_001272336.1 + 1.55556 0.801268
NM_001272340.2 + 4.41423 48.6207
NM_001272356.2 + 0.687324 18.5074
NM_001272361.2 + 13.7292 19.8419
NM_001272366.1 + 3.12047 66.4968
NM_001272398.1 + 7.23099 401.287
NM_001272400.1 + 1.18106 119.687
NM_001272419.2 + 0.285238 0.19169
NM_001272531.1 + 7.92146 27.4383
NM_001272623.2 + 0.526145 4.46071
NM_001272628.1 + 0.0474777 0.555006
NM_001272634.2 + 0.911431 1.67949
NM_001272651.2 + 0.205128 0.0941753
NM_001272655.1 + 5.03604 19.1242
NM_001272674.1 + 0.15493 0.181771
NM_001272702.1 + 1.99262 1.54685
NM_001272769.1 + 12.9437 1.20359
NM_001272777.1 + 0.532209 0.977056
NM_001272788.1 + 2.36344 6.50283
NM_001272802.2 + 0.311446 1.57392
NM_001272841.2 + 0.135857 2.25196
NM_001272899.1 + 0.678047 359.617
NM_001272916.1 + 4.60393 56.4683
NM_001272918.1 + 17.7812 60.5739
NM_001272919.1 + 1.77273 2.11829
NM_001272923.2 + 0.147214 0.081786
NM_001272930.1 + 1.34974 24.3885
NM_001272937.1 + 0.0588235 1.91116
NM_001272949.1 + 0.206718 0.0625954
NM_001272966.1 + 2.04 0.801961
NM_001272969.1 + 0.112225 3.86265
NM_001272971.1 + 1.35357 0.0346192
NM_001273032.1 + 0.273578 1.40576
NM_001273054.1 + 1.53894 0.181827
NM_001273070.1 + 1 0.00102775
NM_001273115.1 + 0.0176471 2.0218
NM_001273129.1 + 12.399 38.5796
NM_001273139.1 + 4.30315 2.50271
NM_001273148.1 + 4.55198 15.246
NM_001273161.1 + 1.93499 23.4071
NM_001273167.2 + 14.3333 29.0652
NM_001273190.1 + 2.44133 1.97801
NM_001273237.1 + 0.911018 9.58287
NM_001273255.1 + 10.5714 0.59606
NM_001273267.1 + 5.68083 14.2205
NM_001273286.1 + 0.223528 2.74878
NM_001273292.1 + 0.733756 1.31446
NM_001273302.1 + 0.382627 0.241659
NM_001273325.1 + 0.5 0.00611176
NM_001273326.1 + 4.06177 5.4864
NM_001273342.1 + 6.32472 94.7042
NM_001273361.1 + 4.55165 162.274
NM_001273368.1 + 25.0973 5.58129
NM_001273370.2 + 2.75975 32.3034
NM_001273407.2 + 0.222222 2.59651
NM_001273409.1 + 1.45341 4.18584
NM_001273411.1 + 0.244676 4.72706
NM_001273414.1 + 0.505986 7.07228
NM_001273418.1 + 0.598513 34.3488
NM_001273437.1 + 0.00970874 1.38561
NM_001273457.1 + 0.486486 10.6912
NM_001273471.1 + 5.1885 2.53094
NM_001273504.1 + 28.3333 0.0122175
NM_001273517.1 + 1.25 0.000668528
NM_001273522.1 + 0.409877 0.188791
NM_001273555.1 + 0.5 0.00600601
NM_001273577.1 + 0.65983 1.58843
NM_001273625.1 + 0.235949 7.24225
NM_001273628.1 + 0.735664 6.54543
NM_001273629.1 + 1.81176 0.692116
NM_001273643.1 + 0.333333 3.32328
NM_001273645.1 + 2.13908 2.47426
NM_001273647.1 + 2.22652 9.10094
NM_001273649.1 + 3.14934 4.58288
NM_001273652.1 + 3.34017 49.6784
NM_001273663.1 + 77.1429 0.0131466
NM_001273668.1 + 0.0125042 0.138365
NM_001273684.1 + 0.59279 7.94637
NM_001273694.1 + 4.32222 3.10461
NM_001273696.2 + 0.748087 15.0038
NM_001273700.1 + 1.69289 0.129265
NM_001273707.1 + 4.94291 0.973236
NM_001273711.1 + 1.68888 8.65492
NM_001273718.1 + 1.87442 3.44444
NM_001273745.1 + 9.02201e-05 0.00403226
NM_001273751.1 + 2 1.10291
NM_001273773.1 + 0.781811 1.34539
NM_001273799.1 + 1.23923 5.83936
NM_001273803.1 + 1.50374 38.0462
NM_001273825.1 + 2.17355 8.3253
NM_001273826.1 + 0.359638 0.621976
NM_001273827.1 + 1.2 0.0254177
NM_001273833.1 + 1.30959 17.0794
NM_001273837.1 + 1.5436 33.0556
NM_001273855.1 + 2.28346 3.01106
NM_001273856.1 + 0.596774 0.0276426
NM_001273880.2 + 3.28042 33.622
NM_001273897.2 + 0.0425532 0.00240577
NM_001273943.1 + 2.27371 4.33446
NM_001273946.1 + 1.90178 33.3473
NM_001273956.1 + 2.18041 1.86482
NM_001273967.1 + 0.464705 3.62269
NM_001273994.1 + 0.285714 0.392178
NM_001274004.1 + 2.10366 82.1636
NM_001274037.1 + 0.505352 0.586919
NM_001274043.1 + 0.00389316 1.14295
NM_001274112.1 + 55.0228 24.1116
NM_001274143.2 + 1 1.91023
NM_001274197.1 + 0.522321 12.966
NM_001274214.1 + 0.897026 3.60619
NM_001274218.2 + 0.682692 0.0780822
NM_001274230.1 + 0.135135 0.00635193
NM_001274232.1 + 1.74855 21.0255
NM_001274256.1 + 0.166667 2.52776
NM_001274268.1 + 0.667453 20.3324
NM_001274285.1 + 0.828386 0.743186
